Date, Time, Latitude, Longitude, Altitude,Colony,Species,Year,Birdring,BirdID
27/06/2016, 06:13:00,51.73841,-5.275568,NA,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 06:41:34,51.738174,-5.272526,2.31,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:02:19,51.762402,-5.284627,7.37,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:04:26,51.759991,-5.291509,-8.22,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:06:33,51.764473,-5.292911,18.71,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:08:40,51.769028,-5.295033,11.08,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:10:47,51.771935,-5.293702,3.48,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:12:54,51.777496,-5.300206,8.66,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:15:00,51.784023,-5.307502,9.82,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:17:07,51.790001,-5.315044,14.62,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:19:14,51.797024,-5.321991,11.71,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:21:21,51.804096,-5.329632,9.08,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:23:28,51.810162,-5.339488,18.12,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:25:35,51.815704,-5.349685,9.35,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:27:42,51.817142,-5.362803,25.51,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:29:49,51.816219,-5.37416,18.75,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:31:56,51.818611,-5.378962,27.93,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:34:03,51.825642,-5.381365,19.51,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:36:10,51.831158,-5.387804,17.03,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:38:17,51.836483,-5.394337,22.43,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:40:26,51.841927,-5.39938,16.51,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:42:35,51.843796,-5.402595,17.57,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:44:42,51.847816,-5.405212,21.64,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:46:52,51.852833,-5.408498,22.4,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:48:59,51.853966,-5.407794,24.96,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:51:08,51.855778,-5.410511,6.92,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:53:37,51.855209,-5.412601,12.75,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:56:07,51.854958,-5.413943,11.92,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 07:58:32,51.85503,-5.414628,7.44,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:01:12,51.856949,-5.412102,12.34,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:04:09,51.855915,-5.408751,19.26,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:07:21,51.856995,-5.407323,11.73,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:10:48,51.85717,-5.408403,17.34,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:14:23,51.858021,-5.409941,23.05,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:18:26,51.85918,-5.411108,23.77,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:22:19,51.859661,-5.412616,-1.31,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:24:42,51.860481,-5.413455,63.91,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:27:51,51.861359,-5.414049,11.57,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:30:56,51.862648,-5.413744,49.11,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:33:05,51.862968,-5.39981,38.14,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:35:13,51.862961,-5.399776,18.77,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:37:22,51.862968,-5.399774,25.39,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:39:34,51.86475,-5.397879,34.56,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:41:47,51.860249,-5.400496,31.8,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:43:56,51.861691,-5.401161,39.81,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:46:06,51.861832,-5.402729,31.7,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:48:14,51.859169,-5.404589,30.13,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:50:24,51.859875,-5.406523,25.25,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:52:35,51.860218,-5.408393,23.02,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:54:42,51.860924,-5.409621,23.7,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 08:56:53,51.86063,-5.410964,34.35,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 09:07:03,51.86063,-5.410964,34.35,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 09:18:28,51.870834,-5.419181,4.21,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 09:29:36,51.884319,-5.423413,8.48,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 09:31:41,51.885509,-5.425229,2.21,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 09:33:50,51.886448,-5.425253,71,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 09:35:59,51.888741,-5.425493,-33.33,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 09:38:06,51.891937,-5.424875,-34.98,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 09:40:31,51.894814,-5.424356,1.58,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 09:44:15,51.895611,-5.422199,11.8,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 09:46:21,51.897793,-5.421426,15.18,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 09:48:27,51.892838,-5.410621,12.19,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 09:50:32,51.8936,-5.409472,3.63,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 09:52:38,51.895863,-5.409991,-2.3,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 09:54:44,51.895378,-5.394037,10.98,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 09:56:50,51.894451,-5.388218,3.7,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 09:58:56,51.895958,-5.385725,10.04,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:01:04,51.898468,-5.383147,2.19,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:03:10,51.899349,-5.381728,3.24,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:05:15,51.900272,-5.380147,13.05,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:07:20,51.902168,-5.379934,8.85,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:09:25,51.904339,-5.377484,5.89,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:11:30,51.90353,-5.383626,9.55,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:13:37,51.903534,-5.383655,2.93,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:15:46,51.90353,-5.383648,8.84,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:17:57,51.903557,-5.383645,7.93,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:20:09,51.903553,-5.38368,4.36,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:22:22,51.903549,-5.383663,6.69,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:24:34,51.903549,-5.383656,9.43,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:26:47,51.903709,-5.381929,4.43,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:28:58,51.90284,-5.378367,2.29,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:31:06,51.905052,-5.376856,5.15,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:33:12,51.904537,-5.368713,15.5,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:35:18,51.904255,-5.367433,3.76,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:37:24,51.903683,-5.367798,-3.29,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:39:30,51.896927,-5.3747,4.15,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:41:36,51.89772,-5.374274,7.16,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:43:42,51.893166,-5.378526,7.65,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:45:47,51.886734,-5.381286,3.46,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:47:53,51.878757,-5.384054,0.13,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:49:58,51.866699,-5.386517,-1.2,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:52:03,51.854534,-5.384868,3.26,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:54:09,51.842506,-5.381597,-0.19,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:56:15,51.837265,-5.382551,-0.71,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 10:58:20,51.83733,-5.382776,1.17,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:00:26,51.828197,-5.379055,6.47,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:02:29,51.816471,-5.370933,7.92,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:04:33,51.806725,-5.360882,7.78,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:06:36,51.795776,-5.346648,15.13,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:08:40,51.790325,-5.327013,11.02,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:10:44,51.789791,-5.318017,5.7,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:12:47,51.789398,-5.3171,1.97,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:14:50,51.790089,-5.314834,9.03,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:16:54,51.786449,-5.313263,11.34,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:18:58,51.788235,-5.312998,-0.5,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:21:02,51.788906,-5.311782,-1.39,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:23:06,51.786621,-5.306498,8.84,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:25:10,51.786488,-5.293303,2.74,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:27:14,51.786232,-5.291784,6.26,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:29:18,51.78669,-5.290968,0.5,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:31:22,51.786686,-5.290483,1.08,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:33:25,51.787548,-5.287637,1.89,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:35:28,51.786705,-5.28582,6.65,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:37:31,51.786102,-5.284182,7.75,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:39:36,51.786251,-5.283669,-0.88,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:41:39,51.785789,-5.284109,8.12,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:43:43,51.784084,-5.281518,-2.19,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:45:46,51.783211,-5.279606,10,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:47:50,51.782749,-5.279987,-3.98,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:49:55,51.782684,-5.279359,-1.1,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:51:59,51.782917,-5.276852,4.8,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:54:03,51.780987,-5.279044,-0.64,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:56:07,51.780331,-5.278428,2.41,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 11:58:11,51.779358,-5.278462,-2.79,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:01:27,51.778553,-5.276957,-2.51,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:04:12,51.772526,-5.275886,5.82,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:06:19,51.76186,-5.273889,-6.55,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:08:27,51.750633,-5.274046,-4.82,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:10:35,51.738529,-5.275709,-5.5,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:12:43,51.738487,-5.275784,10.2,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:14:53,51.738419,-5.275792,2.94,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:17:03,51.73843,-5.275852,0.18,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:19:14,51.738457,-5.275788,2,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:21:25,51.738419,-5.275842,-4.12,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:23:36,51.738445,-5.275839,2.23,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:25:48,51.738445,-5.275846,-1.17,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:27:59,51.738346,-5.275581,4.29,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:30:11,51.738411,-5.275568,6.22,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:32:24,51.738365,-5.275518,8.11,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:34:39,51.738388,-5.275532,7.71,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:36:54,51.738373,-5.275563,3.41,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:39:10,51.737793,-5.275293,-0.18,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:41:27,51.738495,-5.275778,5.36,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:43:45,51.738441,-5.275762,3.55,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:46:02,51.73843,-5.275785,1.29,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:48:19,51.738426,-5.275777,-0.88,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:50:35,51.738411,-5.2758,-1.72,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:52:53,51.738453,-5.275762,5.99,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:55:10,51.73848,-5.275793,5.95,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:57:27,51.738441,-5.275784,2.36,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 12:59:44,51.738449,-5.275785,5.01,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:02:01,51.738434,-5.275757,3.88,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:04:20,51.738426,-5.275751,5.13,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:06:38,51.738461,-5.275784,5.7,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:09:27,51.738441,-5.275747,3.06,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:11:42,51.739346,-5.275956,11.24,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:13:54,51.749592,-5.280798,-1.11,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:16:05,51.751934,-5.296563,-1.78,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:18:15,51.748981,-5.311442,-1.97,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:20:25,51.747169,-5.325071,-1.05,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:22:34,51.746296,-5.339332,-1.48,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:24:43,51.745003,-5.354191,-3.49,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:26:52,51.744602,-5.368216,-2.07,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:29:01,51.744743,-5.382875,0.34,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:31:10,51.746964,-5.391323,1.64,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:33:18,51.74675,-5.397383,-0.62,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:35:26,51.750389,-5.406559,1.54,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:37:34,51.751736,-5.407975,3.07,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:39:41,51.753696,-5.40926,7.57,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:41:48,51.754768,-5.411117,1.39,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:43:55,51.760143,-5.414762,-0.32,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:46:02,51.758923,-5.416952,3.14,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:48:10,51.759907,-5.415763,-2.01,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:50:17,51.758892,-5.416841,-2.69,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:52:24,51.756279,-5.417065,-0.07,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:54:31,51.752567,-5.418118,0.48,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:56:38,51.751305,-5.424165,0.38,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 13:58:46,51.752602,-5.424695,-1.02,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:00:54,51.753857,-5.425103,7.14,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:03:01,51.7551,-5.425557,-3.39,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:05:08,51.756077,-5.427376,9.54,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:07:15,51.754265,-5.433435,-0.45,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:09:23,51.75066,-5.444548,-2.31,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:11:31,51.746902,-5.45687,0.27,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:13:39,51.750332,-5.462756,0.47,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:15:47,51.75618,-5.469315,2.63,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:17:55,51.753788,-5.477999,-1.15,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:20:02,51.748539,-5.48031,-0.39,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:22:10,51.74057,-5.479262,1.83,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:24:18,51.731003,-5.477142,1.87,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:26:26,51.729698,-5.479284,-2.44,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:28:35,51.729725,-5.479312,6.72,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:30:45,51.72971,-5.479285,1.72,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:32:55,51.729729,-5.479302,10.06,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:35:06,51.729717,-5.4793,6.16,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:37:17,51.73082,-5.485537,1.72,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:39:26,51.729607,-5.499362,-0.5,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:41:35,51.728069,-5.51289,0.88,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:43:43,51.726036,-5.525872,-7.31,Skomer,Kittiwake,2016,EJ99608,2016003
27/06/2016, 14:45:50,51.724461,-5.538215,-1.37,Skomer,Kittiwake,2016,EJ99608,2016003
